5.444722215136418981e+02,2.498779215136413825e+02,5.491100504497929933e+02,2.575542791410081804e+02,5.391276938763805902e+02,2.457953902516513836e+02
5.515432893255074305e+02,2.492971893255068494e+02,5.032825768274192342e+02,2.442441794392599945e+02,5.468021520291682691e+02,2.476660907471585347e+02
5.586143571373729628e+02,2.486183571373723282e+02,5.226231086776153916e+02,2.636461736780574938e+02,5.504293400922379078e+02,2.456978472660546515e+02
5.656854249492384952e+02,2.478414249492377905e+02,5.753156458389943282e+02,2.801993390487243687e+02,5.583188803957206119e+02,2.441827224613064402e+02
5.727564927611040275e+02,2.469663927611032648e+02,6.081811707131902267e+02,2.509851332674757032e+02,5.643441433955567845e+02,2.450583996980747941e+02
5.798275605729695599e+02,2.459932605729687225e+02,5.939066292054050109e+02,2.091859276612698864e+02,5.723804811520280964e+02,2.443784035948997655e+02
5.868986283848350922e+02,2.449220283848341921e+02,6.240194851487902952e+02,2.714383510174001231e+02,5.812799922326810247e+02,2.430098193861311131e+02
5.939696961967006246e+02,2.437526961966996737e+02,6.447607231765542792e+02,2.546929173418012056e+02,5.877992008003669753e+02,2.420921293929419562e+02
6.010407640085661569e+02,2.424852640085651387e+02,5.614538552258187565e+02,2.082626198319110813e+02,5.944550554309627159e+02,2.401668416135233883e+02
6.081118318204316893e+02,2.411197318204306157e+02,6.566232244465702479e+02,2.723109154778585435e+02,6.037776543419491873e+02,2.386324174215234848e+02
6.151828996322972216e+02,2.396560996322960762e+02,6.061794628580553308e+02,2.796965946834289980e+02,6.119248360992609150e+02,2.354555877801668942e+02
6.222539674441627540e+02,2.380943674441615485e+02,6.211780507202646504e+02,2.404928458086642991e+02,6.207273133038373771e+02,2.341236532462793036e+02
6.293250352560282863e+02,2.364345352560270044e+02,6.581808117359872767e+02,2.911247983070475129e+02,6.269315674664951530e+02,2.318843098208585047e+02
6.363961030678938187e+02,2.346766030678924722e+02,6.346324073913731354e+02,3.000212809897818715e+02,6.327602309619053358e+02,2.311197584855007960e+02
6.434671708797593510e+02,2.328205708797579518e+02,6.372159088743981101e+02,2.154797974591484433e+02,6.389280937403094640e+02,2.311807600931497291e+02
6.505382386916248834e+02,2.308664386916234150e+02,6.598700201954046634e+02,2.148484497671803126e+02,6.463823644260360197e+02,2.288077470942258174e+02
6.576093065034904157e+02,2.288142065034888901e+02,6.206287259245410723e+02,2.087908409043847087e+02,6.552676513224453174e+02,2.268572224227297056e+02
6.646803743153559481e+02,2.266638743153543487e+02,6.658094558405481393e+02,2.574307488994057280e+02,6.631459913215494453e+02,2.247627618811849857e+02
6.717514421272214804e+02,2.244154421272198192e+02,6.755565995352236541e+02,2.149402438360544920e+02,6.726569932104537202e+02,2.202970412864294474e+02
6.788225099390870128e+02,2.220689099390853016e+02,6.968984666114258744e+02,2.389874446188205184e+02,6.795552252977261105e+02,2.170699659449851140e+02
6.858935777509525451e+02,2.196242777509507675e+02,6.804925979320042870e+02,1.827766072299243092e+02,6.852141132725097350e+02,2.149588994796643533e+02
6.929646455628180775e+02,2.170815455628162454e+02,7.740665865298939252e+02,2.294924996389606804e+02,6.928056222965637971e+02,2.102282278037018273e+02
7.000357133746836098e+02,2.144407133746817067e+02,7.194327007856809360e+02,2.094385332231661607e+02,7.009423231272068051e+02,2.082776371117948031e+02
7.071067811865491421e+02,2.117017811865471799e+02,7.172129435485634303e+02,2.220548511951357114e+02,7.083245101791320621e+02,2.052856067184684434e+02
7.141778489984146745e+02,2.088647489984126366e+02,6.934706876398930717e+02,1.856607874328754235e+02,7.152136641151118965e+02,2.029835261129494484e+02
7.212489168102802068e+02,2.059296168102781053e+02,7.058417101503022195e+02,2.207676352054593849e+02,7.233177313219989628e+02,1.994125743366161601e+02
7.283199846221457392e+02,2.028963846221435858e+02,7.355874749084448467e+02,1.151561511237243849e+02,7.314729037220666896e+02,1.961627279541570772e+02
7.353910524340112715e+02,1.997650524340090499e+02,7.160172299992628950e+02,1.552323103091903249e+02,7.393625030120572319e+02,1.918303579490317645e+02
7.424621202458768039e+02,1.965356202458745258e+02,7.193450548019955022e+02,1.671050772547878864e+02,7.467099131643381043e+02,1.905158125441984112e+02
7.495331880577423362e+02,1.932080880577399853e+02,7.129955391980382728e+02,2.161272312487662077e+02,7.517592226929301660e+02,1.870807807896002259e+02
7.566042558696078686e+02,1.897824558696054567e+02,7.156542979586953379e+02,1.851147872657954565e+02,7.578751445807857863e+02,1.855534845805493944e+02
7.636753236814734009e+02,1.862587236814709115e+02,7.617719227741762325e+02,2.206226833176978914e+02,7.649787471073659617e+02,1.819023391326847161e+02
7.707463914933389333e+02,1.826368914933363783e+02,7.817236560381223853e+02,1.224302843019696354e+02,7.715261650885463496e+02,1.785980791481923688e+02
7.778174593052044656e+02,1.789169593052018570e+02,8.134601620648212474e+02,2.041650080078726717e+02,7.783280058324269248e+02,1.755846086334876475e+02
7.848885271170699980e+02,1.750989271170673192e+02,7.262127347426703636e+02,1.285473223508947740e+02,7.851484413300521510e+02,1.723728814457405747e+02
7.919595949289355303e+02,1.711827949289327933e+02,7.991758081384867864e+02,2.397226068312481289e+02,7.907929653581865068e+02,1.676812526177137386e+02
7.990306627408010627e+02,1.671685627407982508e+02,7.994025361143819737e+02,1.466422792244709399e+02,7.976082864358744473e+02,1.643889122305517674e+02
8.061017305526665950e+02,1.630562305526637203e+02,8.348313531769216524e+02,1.213110370947972001e+02,8.048378899918426441e+02,1.603643301267927939e+02
8.131727983645321274e+02,1.588457983645291733e+02,8.170939150854768513e+02,1.832068288075976454e+02,8.123539315148634614e+02,1.583927520296823843e+02
8.202438661763976597e+02,1.545372661763946383e+02,7.868001626602359693e+02,1.289946667665755626e+02,8.209110053555482409e+02,1.525868410414022094e+02
8.273149339882631921e+02,1.501306339882601151e+02,8.020915093188070841e+02,8.490987751613620560e+01,8.271924045143083504e+02,1.486305275146070812e+02
8.343860018001287244e+02,1.456259018001255754e+02,7.789006269170903352e+02,1.078963418393395415e+02,8.336666359451645576e+02,1.428373105910683023e+02
8.414570696119942568e+02,1.410230696119910476e+02,8.566837892374180683e+02,1.838758857283399948e+02,8.406705724603974659e+02,1.393553340180677083e+02
8.485281374238597891e+02,1.363221374238565033e+02,8.505158642871655275e+02,1.074979317551850642e+02,8.462986337154504781e+02,1.370442962899539339e+02
8.555992052357253215e+02,1.315231052357219710e+02,8.973714859024389625e+02,7.377264387944386215e+01,8.519905353337069300e+02,1.326469566018173509e+02
8.626702730475908538e+02,1.266259730475874363e+02,8.311171888515405044e+02,1.122789070483645304e+02,8.596120064353775660e+02,1.271004068584955746e+02
8.697413408594563862e+02,1.216307408594528994e+02,8.321651094287634578e+02,1.487788340344685594e+02,8.656456200753685835e+02,1.211074809948613762e+02
8.768124086713219185e+02,1.165374086713183601e+02,8.517995851234579732e+02,1.148906778763109600e+02,8.718754285738359613e+02,1.157189644435833316e+02
8.838834764831874509e+02,1.113459764831838186e+02,8.796850380138747596e+02,1.311007029034697098e+02,8.791162030123232398e+02,1.107010740472081523e+02
8.909545442950529832e+02,1.060564442950492889e+02,8.586860674110110949e+02,8.723251299325548302e+01,8.845989391978033609e+02,1.051398973927507399e+02
8.980256121069185156e+02,1.006688121069147570e+02,8.791853944501498290e+02,7.281356731002406946e+01,8.926473281172990255e+02,9.860096223363528622e+01
9.050966799187840479e+02,9.518307991878022278e+01,8.966636547195539606e+02,7.303111440615700189e+01,8.992126817955335127e+02,9.317971442534773985e+01
9.121677477306495803e+02,8.959924773064568626e+01,8.655159603224078637e+02,1.181357708451173778e+02,9.056787895209206454e+02,8.778468372669250641e+01
9.192388155425151126e+02,8.391731554251114744e+01,9.683057357348923233e+02,1.549673907505706438e+02,9.120580322095364636e+02,8.212162738273920581e+01
9.263098833543806450e+02,7.813728335437660633e+01,9.512767653165318507e+02,6.689019270120681426e+01,9.183493076993521527e+02,7.729649536011190492e+01
9.333809511662461773e+02,7.225915116624206291e+01,9.208277765978102707e+02,9.972274050571029136e+01,9.243386784725703365e+02,7.052595983485547038e+01
9.404520189781117097e+02,6.628291897810751720e+01,9.239580526292568265e+02,4.311430200464439366e+01,9.313582008070594611e+02,6.316315144387939284e+01
9.475230867899772420e+02,6.020858678997297631e+01,9.592492077154016670e+02,2.375543750529553932e+01,9.364561600524798450e+02,5.763206347293672849e+01
9.545941546018427744e+02,5.403615460183844021e+01,9.433322223569946345e+02,7.713102289102005216e+01,9.429095088064216270e+02,5.208223823185775103e+01
9.616652224137083067e+02,4.776562241370390183e+01,9.528277902105209023e+02,5.223113108724413678e+01,9.505313411600975542e+02,4.656276108547361048e+01
9.687362902255738391e+02,4.139699022556936114e+01,9.860644222705396942e+02,3.287113143555517070e+01,9.584019089899181836e+02,3.946076118525547116e+01
9.758073580374393714e+02,3.493025803743482527e+01,9.873398640910747872e+02,7.228433034664507773e+01,9.650684422381283412e+02,3.362394315242299569e+01
9.828784258493049037e+02,2.836542584930028710e+01,9.637816894637754785e+02,-6.360746220058921097e+00,9.707414027177853768e+02,2.646238909621249036e+01
9.899494936611704361e+02,2.170249366116575018e+01,9.188990851689799229e+02,1.614924263261953286e+01,9.781268539599656151e+02,1.888696986390671029e+01
9.970205614730359684e+02,1.494146147303121275e+01,1.002041126185185931e+03,7.637967084366502490e+01,9.847911945936563143e+02,1.328121056249324639e+01
1.004091629284901501e+03,8.082329284896676569e+00,1.008031768486079045e+03,-3.453312740511111656e+01,9.915274026513387753e+02,6.414067365754190675e+00
1.011162697096767033e+03,1.125097096762139870e+00,1.031313694308634695e+03,5.065911709482421976e+00,9.984468944391818468e+02,1.085555742278661029e+00
